activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,3515476,[],CHEMBL1274707,Inhibition of p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CN3C(=O)CNS3(=O)=O)c2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '14.01', 'le': '0.28', 'lle': '3.60', 'sei': '5.78'}",CHEMBL1257218,,CHEMBL1257218,7.24,False,http://www.openphacts.org/units/Nanomolar,966195,=,1,True,=,,IC50,nM,,57.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,57.0
,3515477,[],CHEMBL1274707,Inhibition of p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CCN)c2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '15.28', 'le': '0.30', 'lle': '1.32', 'sei': '7.41'}",CHEMBL1269026,,CHEMBL1269026,6.29,False,http://www.openphacts.org/units/Nanomolar,966073,=,1,True,=,,IC50,nM,,508.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,508.0
,3515478,[],CHEMBL1274707,Inhibition of p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)CNC(=O)CNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '10.84', 'le': '0.20', 'lle': '2.46', 'sei': '4.12'}",CHEMBL1270855,,CHEMBL1270855,6.02,False,http://www.openphacts.org/units/Nanomolar,966554,=,1,True,=,,IC50,nM,,949.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,949.0
,3515479,[],CHEMBL1274707,Inhibition of p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)N3C(=O)OC[C@@H]3c3ccccc3)c2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1269405,,CHEMBL1269405,,False,http://www.openphacts.org/units/Nanomolar,964760,>,1,True,>,,IC50,nM,,10000.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,10000.0
,3515480,[],CHEMBL1274707,Inhibition of p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(CC(=O)N3CCOCC3)c2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '14.30', 'le': '0.26', 'lle': '1.95', 'sei': '8.27'}",CHEMBL1270956,,CHEMBL1270956,7.32,False,http://www.openphacts.org/units/Nanomolar,966675,=,1,True,=,,IC50,nM,,48.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,48.0
,3515481,[],CHEMBL1274707,Inhibition of p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CC(N)=O)c2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '16.83', 'le': '0.33', 'lle': '2.67', 'sei': '7.02'}",CHEMBL1270957,,CHEMBL1270957,7.17,False,http://www.openphacts.org/units/Nanomolar,966676,=,1,True,=,,IC50,nM,,68.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,68.0
,3515482,[],CHEMBL1274707,Inhibition of p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2ccc(CN3CCS(=O)(=O)CC3)cc2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '10.55', 'le': '0.20', 'lle': '0.41', 'sei': '5.82'}",CHEMBL1271061,,CHEMBL1271061,5.61,False,http://www.openphacts.org/units/Nanomolar,966797,=,1,True,=,,IC50,nM,,2450.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,2450.0
,3515483,[],CHEMBL1274707,Inhibition of p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2ccc(CN)cc2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '14.47', 'le': '0.28', 'lle': '0.83', 'sei': '6.78'}",CHEMBL1271062,,CHEMBL1271062,5.76,False,http://www.openphacts.org/units/Nanomolar,966798,=,1,True,=,,IC50,nM,,1740.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,1740.0
,3515484,[],CHEMBL1274707,Inhibition of p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2ccc(CO)cc2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '18.26', 'le': '0.33', 'lle': '2.11', 'sei': '9.56'}",CHEMBL1271167,,CHEMBL1271167,7.57,False,http://www.openphacts.org/units/Nanomolar,966912,=,1,True,=,,IC50,nM,,27.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,27.0
,3515485,[],CHEMBL1274707,Inhibition of p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2ccc(CCC(=O)O)cc2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '15.99', 'le': '0.29', 'lle': '1.32', 'sei': '7.59'}",CHEMBL1271168,,CHEMBL1271168,7.30,False,http://www.openphacts.org/units/Nanomolar,966913,=,1,True,=,,IC50,nM,,50.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,50.0
,3515486,[],CHEMBL1274707,Inhibition of p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc(CC(=O)N3CCS(=O)(=O)CC3)cc2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '14.10', 'le': '0.29', 'lle': '3.23', 'sei': '7.19'}",CHEMBL1271268,,CHEMBL1271268,8.15,False,http://www.openphacts.org/units/Nanomolar,967029,=,1,True,=,,IC50,nM,,7.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,7.0
,3515487,[],CHEMBL1274708,Binding affinity to unphosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(CC(N)=O)c2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '17.66', 'le': '0.32', 'lle': '2.81', 'sei': '7.64'}",CHEMBL1271269,,CHEMBL1271269,7.80,False,http://www.openphacts.org/units/Nanomolar,967030,=,1,True,=,,IC50,nM,,16.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,16.0
,3515488,[],CHEMBL1274708,Binding affinity to unphosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2cccc(CC(N)=O)c2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '17.48', 'le': '0.35', 'lle': '2.90', 'sei': '7.88'}",CHEMBL1271376,,CHEMBL1271376,8.05,False,http://www.openphacts.org/units/Nanomolar,967149,=,1,True,=,,IC50,nM,,9.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,9.0
,3515489,[],CHEMBL1274708,Binding affinity to unphosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Cc1cccc(-n2nc(-c3ccccc3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '14.42', 'le': '0.29', 'lle': '1.40', 'sei': '6.79'}",CHEMBL1271377,,CHEMBL1271377,6.92,False,http://www.openphacts.org/units/Nanomolar,967150,=,1,True,=,,IC50,nM,,119.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,119.0
,3515490,[],CHEMBL1274708,Binding affinity to unphosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Cc1cccc(-n2nc(-c3ccccc3F)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '15.25', 'le': '0.31', 'lle': '1.94', 'sei': '7.45'}",CHEMBL1269838,,CHEMBL1269838,7.60,False,http://www.openphacts.org/units/Nanomolar,965323,=,1,True,=,,IC50,nM,,25.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,25.0
,3515491,[],CHEMBL1274708,Binding affinity to unphosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Cc1cccc(-n2nc(-c3cccs3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '15.05', 'le': '0.31', 'lle': '1.74', 'sei': '7.17'}",CHEMBL1269839,,CHEMBL1269839,7.32,False,http://www.openphacts.org/units/Nanomolar,965324,=,1,True,=,,IC50,nM,,48.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,48.0
,3515492,[],CHEMBL1274708,Binding affinity to unphosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Cc1cccc(-n2nc(-c3ccsc3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '16.09', 'le': '0.33', 'lle': '2.24', 'sei': '7.67'}",CHEMBL1269946,,CHEMBL1269946,7.82,False,http://www.openphacts.org/units/Nanomolar,965449,=,1,True,=,,IC50,nM,,15.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,15.0
,3515493,[],CHEMBL1274708,Binding affinity to unphosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Cc1cccc(-n2nc(C3CCCC3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '17.57', 'le': '0.35', 'lle': '2.79', 'sei': '8.14'}",CHEMBL1269947,,CHEMBL1269947,8.30,False,http://www.openphacts.org/units/Nanomolar,965450,=,1,True,=,,IC50,nM,,5.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,5.0
,3515494,[],CHEMBL1274709,Binding affinity to phosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(CC(N)=O)c2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '17.34', 'le': '0.32', 'lle': '2.67', 'sei': '7.50'}",CHEMBL1271269,,CHEMBL1271269,7.66,False,http://www.openphacts.org/units/Nanomolar,967030,=,1,True,=,,IC50,nM,,22.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,22.0
,3515495,[],CHEMBL1274709,Binding affinity to phosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2cccc(CC(N)=O)c2)n1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '17.29', 'le': '0.35', 'lle': '2.81', 'sei': '7.80'}",CHEMBL1271376,,CHEMBL1271376,7.96,False,http://www.openphacts.org/units/Nanomolar,967149,=,1,True,=,,IC50,nM,,11.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,11.0
,3515496,[],CHEMBL1274709,Binding affinity to phosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Cc1cccc(-n2nc(-c3ccccc3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '14.79', 'le': '0.29', 'lle': '1.58', 'sei': '6.96'}",CHEMBL1271377,,CHEMBL1271377,7.10,False,http://www.openphacts.org/units/Nanomolar,967150,=,1,True,=,,IC50,nM,,79.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,79.0
,3515497,[],CHEMBL1274709,Binding affinity to phosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Cc1cccc(-n2nc(-c3ccccc3F)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '14.84', 'le': '0.30', 'lle': '1.74', 'sei': '7.25'}",CHEMBL1269838,,CHEMBL1269838,7.40,False,http://www.openphacts.org/units/Nanomolar,965323,=,1,True,=,,IC50,nM,,40.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,40.0
,3515498,[],CHEMBL1274709,Binding affinity to phosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Cc1cccc(-n2nc(-c3cccs3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '14.76', 'le': '0.31', 'lle': '1.60', 'sei': '7.04'}",CHEMBL1269839,,CHEMBL1269839,7.18,False,http://www.openphacts.org/units/Nanomolar,965324,=,1,True,=,,IC50,nM,,66.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,66.0
,3515499,[],CHEMBL1274709,Binding affinity to phosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Cc1cccc(-n2nc(-c3ccsc3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '15.53', 'le': '0.32', 'lle': '1.97', 'sei': '7.40'}",CHEMBL1269946,,CHEMBL1269946,7.55,False,http://www.openphacts.org/units/Nanomolar,965449,=,1,True,=,,IC50,nM,,28.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,28.0
,3515500,[],CHEMBL1274709,Binding affinity to phosphorylated p38alpha by fluoroprobe binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Cc1cccc(-n2nc(C3CCCC3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '16.94', 'le': '0.34', 'lle': '2.49', 'sei': '7.84'}",CHEMBL1269947,,CHEMBL1269947,8.00,False,http://www.openphacts.org/units/Nanomolar,965450,=,1,True,=,,IC50,nM,,10.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,10.0
,3515517,[],CHEMBL1274712,Inhibition of p38alpha autophosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)Cc1cccc(-n2nc(-c3cccs3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,,,CHEMBL1268872,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1269839,,CHEMBL1269839,,False,http://www.openphacts.org/units/Nanomolar,965324,>,1,True,>,,IC50,nM,,5000.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,5000.0
,3556138,[],CHEMBL1285877,Inhibition of MAPK14,B,,,BAO_0000190,BAO_0000357,single protein format,CN1C[C@@H]2C[C@H]1CN2c1cc(F)c(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1,,,CHEMBL1275379,J. Med. Chem.,2010.0,"{'bei': '12.79', 'le': '0.23', 'lle': '1.67', 'sei': '8.74'}",CHEMBL1276179,,CHEMBL1276179,6.84,False,http://www.openphacts.org/units/Nanomolar,969310,=,1,True,=,,IC50,nM,,145.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,145.0
,3590825,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '22.32', 'le': '0.40', 'lle': '4.77', 'sei': '9.44'}",CHEMBL410668,,CHEMBL410668,8.00,False,http://www.openphacts.org/units/Nanomolar,975661,=,1,True,=,,IC50,nM,,10.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,10.0
,3590826,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2N)c1,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '22.48', 'le': '0.41', 'lle': '5.48', 'sei': '7.70'}",CHEMBL1290288,,CHEMBL1290288,7.85,False,http://www.openphacts.org/units/Nanomolar,975790,=,1,True,=,,IC50,nM,,14.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,14.0
,3590827,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2N)c1,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '22.28', 'le': '0.41', 'lle': '5.34', 'sei': '7.94'}",CHEMBL1290289,,CHEMBL1290289,8.10,False,http://www.openphacts.org/units/Nanomolar,975791,=,1,True,=,,IC50,nM,,8.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,8.0
,3590828,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1cnn(-c2ccccc2)c1N,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '21.72', 'le': '0.40', 'lle': '5.24', 'sei': '7.99'}",CHEMBL1290404,,CHEMBL1290404,8.15,False,http://www.openphacts.org/units/Nanomolar,975921,=,1,True,=,,IC50,nM,,7.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,7.0
,3590829,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2ccnn2C)cc1NC(=O)c1cnn(-c2ccccc2)c1N,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '19.63', 'le': '0.36', 'lle': '5.15', 'sei': '6.80'}",CHEMBL1290405,,CHEMBL1290405,8.15,False,http://www.openphacts.org/units/Nanomolar,975922,=,1,True,=,,IC50,nM,,7.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,7.0
,3590830,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2N)c1,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '19.33', 'le': '0.35', 'lle': '4.82', 'sei': '6.93'}",CHEMBL1290514,,CHEMBL1290514,8.30,False,http://www.openphacts.org/units/Nanomolar,976051,=,1,True,=,,IC50,nM,,5.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,5.0
,3590831,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2)c1N,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '21.18', 'le': '0.39', 'lle': '5.26', 'sei': '6.65'}",CHEMBL1234931,,CHEMBL1234931,8.52,True,http://www.openphacts.org/units/Nanomolar,976052,=,1,True,=,,IC50,nM,,3.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,3.0
,3590832,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccn2)c1N,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '21.56', 'le': '0.40', 'lle': '6.05', 'sei': '6.17'}",CHEMBL1290626,,CHEMBL1290626,8.70,False,http://www.openphacts.org/units/Nanomolar,976187,=,1,True,=,,IC50,nM,,2.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,2.0
,3590833,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3F)c2N)c1,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '19.05', 'le': '0.35', 'lle': '4.90', 'sei': '7.11'}",CHEMBL1290627,,CHEMBL1290627,8.52,False,http://www.openphacts.org/units/Nanomolar,976188,=,1,True,=,,IC50,nM,,3.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,3.0
,3590834,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2ccnn2C)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '19.37', 'le': '0.36', 'lle': '5.26', 'sei': '7.01'}",CHEMBL1290745,,CHEMBL1290745,8.40,False,http://www.openphacts.org/units/Nanomolar,976320,=,1,True,=,,IC50,nM,,4.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,4.0
,3590835,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '20.69', 'le': '0.38', 'lle': '5.31', 'sei': '6.79'}",CHEMBL1290746,,CHEMBL1290746,8.70,False,http://www.openphacts.org/units/Nanomolar,976321,=,1,True,=,,IC50,nM,,2.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,2.0
,3590836,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccc(F)cc3)c2N)c1,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '19.44', 'le': '0.36', 'lle': '5.08', 'sei': '7.26'}",CHEMBL1289077,,CHEMBL1289077,8.70,False,http://www.openphacts.org/units/Nanomolar,974345,=,1,True,=,,IC50,nM,,2.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,2.0
,3590837,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccc(F)cc2)c1N,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '20.69', 'le': '0.38', 'lle': '5.31', 'sei': '6.79'}",CHEMBL1289078,,CHEMBL1289078,8.70,False,http://www.openphacts.org/units/Nanomolar,974346,=,1,True,=,,IC50,nM,,2.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,2.0
,3590838,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCn1ncc(C(=O)Nc2cc(C(=O)Nc3ccnn3C)ccc2C)c1N,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '20.62', 'le': '0.38', 'lle': '5.34', 'sei': '6.80'}",CHEMBL1287825,,CHEMBL1287825,8.15,False,http://www.openphacts.org/units/Nanomolar,974479,=,1,True,=,,IC50,nM,,7.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,7.0
,3590839,[],CHEMBL1292159,Inhibition of human recombinant p38alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCn1ncc(C(=O)Nc2cc(C(=O)Nc3ccon3)ccc2C)c1N,,,CHEMBL1287714,Bioorg. Med. Chem. Lett.,2010.0,"{'bei': '22.75', 'le': '0.42', 'lle': '5.63', 'sei': '6.79'}",CHEMBL1289197,,CHEMBL1289197,8.70,False,http://www.openphacts.org/units/Nanomolar,974480,=,1,True,=,,IC50,nM,,2.0,CHEMBL260,Homo sapiens,MAP kinase p38 alpha,9606,,,IC50,nM,UO_0000065,,2.0
